plate,part,posX,posY,rotation
1,D:\Voron\Voron-1\STLs\Gantry\Front_Idler\front_idler_b_x2.stl,26,24,0
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\XY_Joint\xy_joint_left_lower.stl,17.5,73,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Bottom_Electronics_Mounting\din_inline_mount_x2.stl,9,130.5,270
1,D:\Voron\Voron-1\STLs\Bed\z_bearing_block_a_x2.stl,16,195.5,0
1,D:\Voron\Voron-1\STLs\Gantry\AB_Drive_Units\a_drive_frame_lower.stl,51,150.5,270
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\pcb_din_clip_x3.stl,46.5,56.5,90
1,D:\Voron\Voron-1\STLs\Gantry\Front_Idler\front_idler_a_x2.stl,57,234,0
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_clamp_x4.stl,65,28.5,180
1,D:\Voron\Voron-1\STLs\Tools\rail_installation_guide_center_x2.stl,11.5,241.5,270
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Bottom_Electronics_Mounting\din_inline_mount_x2.stl,82,31.5,270
1,D:\Voron\Voron-1\STLs\Gantry\AB_Drive_Units\b_drive_frame_upper.stl,96.5,123,90
1,D:\Voron\Voron-1\STLs\Gantry\Front_Idler\front_idler_a_x2.stl,117,24,0
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\base_right.stl,95,185.5,180
1,D:\Voron\Voron-1\STLs\Bed\z_bearing_block_b_x2.stl,115,227,90
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_clamp_x4.stl,120.5,56,270
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\x_carriage_frame_left.stl,147,99,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\controller_fan_mount.stl,158.5,171.5,0
1,D:\Voron\Voron-1\STLs\Bed\bed_mount_front.stl,184,17.5,0
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Bottom_Electronics_Mounting\psu_mount_clip_x2.stl,23.5,138.5,180
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\XY_Joint\xy_joint_right_lower.stl,149,167.5,0
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\skr_1.3_bracket_horizontal.stl,198.5,72,90
1,D:\Voron\Voron-1\STLs\Gantry\AB_Drive_Units\b_drive_frame_lower.stl,219.5,172,90
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\probe_retainer_bracket.stl,36.5,192.5,180
1,D:\Voron\Voron-1\STLs\Gantry\Front_Idler\front_idler_b_x2.stl,231,235.5,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_clamp_x4.stl,111.5,251.5,90
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_base_x4.stl,175,170.5,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\lock_body_x2.stl,156,225,90
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_base_x4.stl,169.5,249.5,90
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\din_bracket_base_x4.stl,243,71.5,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\pcb_din_clip_x3.stl,250,183,270
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\XY_Joint\cap_x2.stl,23.5,155,270
1,D:\Voron\Voron-1\STLs\Gantry\AB_Drive_Units\y_endstop_housing.stl,219.5,71.5,180
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\lock_body_x2.stl,168.5,121,180
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\Direct_Feed\latch_shuttle.stl,162.5,50.5,90
1,D:\Voron\Voron-1\STLs\Electronics_Brackets\Bottom_Electronics_Mounting\psu_mount_clip_x2.stl,17.5,240,90
1,D:\Voron\Voron-1\STLs\Gantry\X_Axis\XY_Joint\cap_x2.stl,27.5,251,270
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\Printheads\E3D_V6\printhead_rear_e3dv6.stl,20.5,26.5,90
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\panel_holder_x2.stl,10.5,113.5,90
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\Direct_Feed\extruder_body.stl,28.5,204.5,270
2,D:\Voron\Voron-1\STLs\Bed\z_bearing_block_a_x2.stl,38,85.5,0
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\Direct_Feed\extruder_motor_plate.stl,53,141,0
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\x_carriage_frame_right_V1.8.stl,77.5,25,270
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\pcb_din_clip_x3.stl,29,244.5,180
2,D:\Voron\Voron-1\STLs\Bed\z_bearing_block_b_x2.stl,69.5,83,180
2,D:\Voron\Voron-1\STLs\Spool_Management\spool_holder.stl,99.5,76,90
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\panel_holder_x2.stl,94.5,186.5,90
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\raspberrypi_bracket.stl,139.5,32.5,90
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\wire_anchor_x2.stl,63,210,270
2,D:\Voron\Voron-1\STLs\Electronics_Brackets\Rear_Electronics_Enclosure\corner_bracket_left.stl,130.5,148.5,0
2,D:\Voron\Voron-1\STLs\Tools\v1.8_extrusion_drilling_jig.stl,169,137,270
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\hotend_fan_mount.stl,194.5,30.5,180
2,D:\Voron\Voron-1\STLs\Gantry\X_Axis\X_Carriage\Printheads\E3D_V6\printhead_front_e3dv6.stl,165.5,227.5,90
