plate,part,posX,posY,rotation
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_belt_passthru_x1_rev1.stl,8.5,13.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_brace_lower_x1_rev1.stl,7,68.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,18,41.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\Toolhead\[a]_toolhead_front_plate_x1_rev1.stl,30.5,127,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,19,180,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_lower_bearing_retainer_x1_rev1.stl,16,224.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\[a]_x_carriage_belt_clip_x2_rev1.stl,22,10.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_a_lower_cap_x1_rev1.stl,37.5,56.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_b_upper_cap_x1_rev1.stl,30.5,251,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_rear_idler_arm_Rev1.STL,51.5,11,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\[a]_x_carriage_belt_clip_x2_rev1.stl,23,130.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,46,205.5,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_4mm_spacer_x2_Rev1.stl,18.5,90.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_x2_rev1.stl,63,37.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,80,94.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_motor_belt_tensioner_x2_rev1.stl,83,142,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,81,195.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,84,33.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,84.5,252.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,121,26.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_motor_belt_tensioner_x2_rev1.stl,130,74,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6mm_z_idler_slide_x2_rev1.stl,87,59,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6mm_z_idler_slide_mirror_x2_rev1.stl,100.5,142.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\Toolhead\[a]_mosquito_bsp_adapter_x1_rev1,1,1,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_mirror_x2_rev1.stl,115.5,115,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,112,222,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,123,167,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_drive_pulley_to_bearing_x2_rev1.stl,15.5,179.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,19,156.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_a_upper_cap_x1_rev1.stl,147.5,125,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_drive_pulley_to_bearing_x2_rev1.stl,34.5,121.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,136,251,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,152,201.5,90
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_80t_hubbed_gear_ultralight_Rev1.STL,174,26,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,176,84.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,46,172.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_x2_rev1.stl,157,165,180
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_4mm_spacer_x2_Rev1.stl,28.5,156.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,86,8,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_latch_Rev1.STL,110.5,275.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,181,247.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_mirror_x2_rev1.stl,180.5,134,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_lower_bearing_retainer_x1_rev1.stl,189.5,176,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,206,121,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,33.5,132.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_frame_belt_passthru_x1_rev1.stl,136.5,73.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,212,14.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,212,44.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_stepdown_pulley_to_bearing_x2_rev1.stl,47.5,90.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_frame_brace_lower_x1_rev1.stl,167.5,277.5,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_front_idler_arm_Rev1.STL,201.5,212,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,220,79,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_preload_knob_x2_rev1.stl,219,151,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_x2_rev1.stl,216.5,182,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,242,19,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,239.5,247.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_drive_pulley_spacer_hubbed_gear_x4_rev1.stl,39.5,157,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_x2_rev1.stl,232.5,115,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_mirror_x2_rev1.stl,240,48,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_brace_upper_x1_rev1.stl,233,173.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,247,68.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_preload_knob_x2_rev1.stl,253,93,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,33,143.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,42.5,130.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_mirror_x2_rev1.stl,250.5,124,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_stepdown_pulley_to_bearing_x2_rev1.stl,62.5,211.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,257,158,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,251,189.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_drive_pulley_spacer_hubbed_gear_x4_rev1.stl,65,60,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,268,46.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,269,10.5,180
